iso1,iso2,dist,weeks,pair_location,L1,L2
ERR6350856,PID-0821-456-ZN0409,330,7.857142857142857,Same,ERR6350856,PID-0821-456-ZN0409
ERR6350856,PID-0821-ZJN0038,324,18.571428571428573,Same,ERR6350856,PID-0821-ZJN0038
ERR6350856,PID-0821-ZN0002,323,19.142857142857142,Same,ERR6350856,PID-0821-ZN0002
ERR6350856,PID-0821-ZN0003,323,19,Same,ERR6350856,PID-0821-ZN0003
ERR6350856,PID-0821-ZN0004,323,19,Same,ERR6350856,PID-0821-ZN0004
ERR6350856,PID-0821-ZN0007,323,18.857142857142858,Same,ERR6350856,PID-0821-ZN0007
ERR6350856,PID-0821-ZN0010,327,18.857142857142858,Same,ERR6350856,PID-0821-ZN0010
ERR6350856,PID-0821-ZN0011,324,18.714285714285715,Same,ERR6350856,PID-0821-ZN0011
ERR6350856,PID-0821-ZN0015,320,18.714285714285715,Same,ERR6350856,PID-0821-ZN0015
ERR6350856,PID-0821-ZN0041,325,18.571428571428573,Same,ERR6350856,PID-0821-ZN0041
ERR6350856,PID-0821-ZN0044,325,13.857142857142858,Same,ERR6350856,PID-0821-ZN0044
ERR6350856,PID-0821-ZN0105,324,16.571428571428573,Same,ERR6350856,PID-0821-ZN0105
ERR6350856,PID-0821-ZN0115,324,16,Same,ERR6350856,PID-0821-ZN0115
ERR6350856,PID-0821-ZN0116-II,323,16,Same,ERR6350856,PID-0821-ZN0116-II
ERR6350857,ERR6350860,16693,6.428571428571429,Same,ERR6350857,ERR6350860
ERR6350857,ERR6350862,4,15,Same,ERR6350857,ERR6350862
ERR6350857,ERR6350863,4,14.857142857142858,Same,ERR6350857,ERR6350863
ERR6350857,ERR6350864,1,14,Same,ERR6350857,ERR6350864
ERR6350857,ERR6350865,29,0.8571428571428571,Same,ERR6350857,ERR6350865
ERR6350857,ERR6350866,18328,20.285714285714285,Same,ERR6350857,ERR6350866
ERR6350857,ERR6350868,3,7.714285714285714,Same,ERR6350857,ERR6350868
ERR6350857,ERR6350869,5,19,Same,ERR6350857,ERR6350869
ERR6350857,ERR6350870,1,16,Same,ERR6350857,ERR6350870
ERR6350857,ERR6350871,7,14.142857142857142,Same,ERR6350857,ERR6350871
ERR6350857,ERR6350872,5,13.857142857142858,Same,ERR6350857,ERR6350872
ERR6350857,ERR6350873,10,0.2857142857142857,Same,ERR6350857,ERR6350873
ERR6350857,ERR6350875,8,19.571428571428573,Same,ERR6350857,ERR6350875
ERR6350857,ERR6350876,6,19.571428571428573,Same,ERR6350857,ERR6350876
ERR6350857,ERR6350879,6,7,Same,ERR6350857,ERR6350879
ERR6350857,ERR6350881,6,18.714285714285715,Same,ERR6350857,ERR6350881
ERR6350857,ERR6350882,20,18,Same,ERR6350857,ERR6350882
ERR6350857,ERR6350883,3,14.571428571428571,Same,ERR6350857,ERR6350883
ERR6350857,ERR6350884,335,9.571428571428571,Same,ERR6350857,ERR6350884
ERR6350857,ERR6350885,4,8.714285714285714,Same,ERR6350857,ERR6350885
ERR6350857,ERR6350886,4,0.14285714285714285,Same,ERR6350857,ERR6350886
ERR6350857,ERR6350887,18091,22.857142857142858,Same,ERR6350857,ERR6350887
ERR6350857,ERR6350888,16179,22.285714285714285,Same,ERR6350857,ERR6350888
ERR6350857,ERR6350890,15716,6,Same,ERR6350857,ERR6350890
ERR6350857,ERR6350891,5,18.428571428571427,Same,ERR6350857,ERR6350891
ERR6350857,ERR6350892,73,18,Same,ERR6350857,ERR6350892
ERR6350857,ERR6350893,2,15.714285714285714,Same,ERR6350857,ERR6350893
ERR6350857,ERR6350894,6,14,Same,ERR6350857,ERR6350894
ERR6350857,ERR6350896,6,3.142857142857143,Same,ERR6350857,ERR6350896
ERR6350857,ERR6350897,26,27.428571428571427,Same,ERR6350857,ERR6350897
ERR6350857,ERR6350900,15878,21.142857142857142,Same,ERR6350857,ERR6350900
ERR6350857,ERR6350901,16788,9.714285714285714,Same,ERR6350857,ERR6350901
ERR6350857,ERR6350903,7,18.714285714285715,Same,ERR6350857,ERR6350903
ERR6350857,ERR6350905,1,14.285714285714286,Same,ERR6350857,ERR6350905
ERR6350857,ERR6350906,12,14.428571428571429,Same,ERR6350857,ERR6350906
ERR6350857,ERR6350907,6,2.7142857142857144,Same,ERR6350857,ERR6350907
ERR6350857,ERR6350908,4,2,Same,ERR6350857,ERR6350908
ERR6350857,ERR6350909,20,26.571428571428573,Same,ERR6350857,ERR6350909
ERR6350857,ERR6350910,18330,18.285714285714285,Same,ERR6350857,ERR6350910
ERR6350857,ERR6350911,17732,22.142857142857142,Same,ERR6350857,ERR6350911
ERR6350857,ERR6350912,2,6.714285714285714,Same,ERR6350857,ERR6350912
ERR6350857,ERR6350913,15762,6,Same,ERR6350857,ERR6350913
ERR6350857,ERR6350914,5,20.571428571428573,Same,ERR6350857,ERR6350914
ERR6350857,ERR6350915,13,18.428571428571427,Same,ERR6350857,ERR6350915
ERR6350857,ERR6350916,6,14.714285714285714,Same,ERR6350857,ERR6350916
ERR6350857,ERR6350917,4,14,Same,ERR6350857,ERR6350917
ERR6350857,ERR6350918,3,2.4285714285714284,Same,ERR6350857,ERR6350918
ERR6350857,ERR6350919,5,0.2857142857142857,Same,ERR6350857,ERR6350919
ERR6350857,ERR6350922,15921,21.142857142857142,Same,ERR6350857,ERR6350922
ERR6350857,ERR6350923,3,8.714285714285714,Same,ERR6350857,ERR6350923
ERR6350857,ERR6350924,1,6,Same,ERR6350857,ERR6350924
ERR6350857,ERR6350925,5,18.428571428571427,Same,ERR6350857,ERR6350925
ERR6350857,ERR6350926,6,18.428571428571427,Same,ERR6350857,ERR6350926
ERR6350857,ERR6350928,1,2.857142857142857,Same,ERR6350857,ERR6350928
ERR6350857,ERR6350929,359,3.142857142857143,Same,ERR6350857,ERR6350929
ERR6350857,ERR6350930,3,26,Same,ERR6350857,ERR6350930
ERR6350857,ERR6350932,16782,8,Same,ERR6350857,ERR6350932
ERR6350857,ERR6350933,15297,6.428571428571429,Same,ERR6350857,ERR6350933
ERR6350857,ERR6350934,24,17.857142857142858,Same,ERR6350857,ERR6350934
ERR6350857,ERR6350935,6,18,Same,ERR6350857,ERR6350935
ERR6350857,ERR6350936,5,16,Same,ERR6350857,ERR6350936
ERR6350857,ERR6351001,8,14,Same,ERR6350857,ERR6351001
ERR6350857,ERR6351002,362,0.7142857142857143,Same,ERR6350857,ERR6351002
ERR6350857,ERR6351003,8,26,Same,ERR6350857,ERR6351003
ERR6350857,ERR6351005,18317,21.714285714285715,Same,ERR6350857,ERR6351005
ERR6350857,ERR6351006,7,7.571428571428571,Same,ERR6350857,ERR6351006
ERR6350857,ERR6351007,3,6,Same,ERR6350857,ERR6351007
ERR6350857,ERR6351008,3,19,Same,ERR6350857,ERR6351008
ERR6350857,ERR6351009,1,18.857142857142858,Same,ERR6350857,ERR6351009
ERR6350857,ERR6351010,4,15.428571428571429,Same,ERR6350857,ERR6351010
ERR6350857,ERR6351011,1,13.857142857142858,Same,ERR6350857,ERR6351011
ERR6350857,ERR6351012,2,2.7142857142857144,Same,ERR6350857,ERR6351012
ERR6350857,ERR6351014,6,25.714285714285715,Same,ERR6350857,ERR6351014
ERR6350857,ERR6351015,21,25.571428571428573,Same,ERR6350857,ERR6351015
ERR6350857,ERR6351016,30,26,Same,ERR6350857,ERR6351016
ERR6350857,ERR6351018,18330,22.857142857142858,Same,ERR6350857,ERR6351018
ERR6350857,ERR6351019,17713,23.428571428571427,Same,ERR6350857,ERR6351019
ERR6350857,ERR6351020,2,8.571428571428571,Same,ERR6350857,ERR6351020
ERR6350857,ERR6351021,6,5.571428571428571,Same,ERR6350857,ERR6351021
ERR6350857,ERR6351022,11,18.428571428571427,Same,ERR6350857,ERR6351022
ERR6350857,ERR6351023,5,18,Same,ERR6350857,ERR6351023
ERR6350857,ERR6351024,4,14.714285714285714,Same,ERR6350857,ERR6351024
ERR6350857,ERR6351026,3,2.7142857142857144,Same,ERR6350857,ERR6351026
ERR6350857,ERR6351027,2,1.2857142857142858,Same,ERR6350857,ERR6351027
ERR6350857,PID-0821-1356-ZN1134,19,3.2857142857142856,Same,ERR6350857,PID-0821-1356-ZN1134
ERR6350857,PID-0821-1406-ZN1179,2,2,Same,ERR6350857,PID-0821-1406-ZN1179
ERR6350857,PID-0821-1448-ZN1214,2,3,Same,ERR6350857,PID-0821-1448-ZN1214
ERR6350857,PID-0821-1473-ZN1242,2,1.7142857142857142,Same,ERR6350857,PID-0821-1473-ZN1242
ERR6350857,PID-0821-1505-ZN1267,360,3.857142857142857,Same,ERR6350857,PID-0821-1505-ZN1267
ERR6350857,PID-0821-1544-ZN1294,17570,4.857142857142857,Same,ERR6350857,PID-0821-1544-ZN1294
ERR6350857,PID-0821-1547-ZN1296,18195,5.142857142857143,Same,ERR6350857,PID-0821-1547-ZN1296
ERR6350857,PID-0821-1548-ZN1297,18192,5.142857142857143,Same,ERR6350857,PID-0821-1548-ZN1297
ERR6350857,PID-0821-157-ZN0158,1,23.428571428571427,Same,ERR6350857,PID-0821-157-ZN0158
ERR6350857,PID-0821-158-ZN0157,4,23.428571428571427,Same,ERR6350857,PID-0821-158-ZN0157
ERR6350857,PID-0821-1586-ZN1327,360,6.142857142857143,Same,ERR6350857,PID-0821-1586-ZN1327
ERR6350857,PID-0821-1589-ZN1330,362,7,Same,ERR6350857,PID-0821-1589-ZN1330
ERR6350857,PID-0821-1607-ZN1342,96,8.428571428571429,Same,ERR6350857,PID-0821-1607-ZN1342
ERR6350857,PID-0821-1610-ZN1388,18194,6.428571428571429,Same,ERR6350857,PID-0821-1610-ZN1388
ERR6350857,PID-0821-1612-ZN1346,361,6.428571428571429,Same,ERR6350857,PID-0821-1612-ZN1346
ERR6350857,PID-0821-1613-ZN1347,363,6.428571428571429,Same,ERR6350857,PID-0821-1613-ZN1347
ERR6350857,PID-0821-1614-ZN1348,18192,6.428571428571429,Same,ERR6350857,PID-0821-1614-ZN1348
ERR6350857,PID-0821-1615-ZN1349,18191,6.428571428571429,Same,ERR6350857,PID-0821-1615-ZN1349
ERR6350857,PID-0821-1622-ZN1486,18194,7,Same,ERR6350857,PID-0821-1622-ZN1486
ERR6350857,PID-0821-1679-ZN1410,361,7.571428571428571,Same,ERR6350857,PID-0821-1679-ZN1410
ERR6350857,PID-0821-1692-ZN1420,492,7.571428571428571,Same,ERR6350857,PID-0821-1692-ZN1420
ERR6350857,PID-0821-1698-ZN1424,18191,8,Same,ERR6350857,PID-0821-1698-ZN1424
ERR6350857,PID-0821-1723-ZN1445,18191,8.285714285714286,Same,ERR6350857,PID-0821-1723-ZN1445
ERR6350857,PID-0821-1757-ZN1474,16804,9.571428571428571,Same,ERR6350857,PID-0821-1757-ZN1474
ERR6350857,PID-0821-214-ZN0200,2,21.571428571428573,Same,ERR6350857,PID-0821-214-ZN0200
ERR6350857,PID-0821-219-ZN0205,2,21.428571428571427,Same,ERR6350857,PID-0821-219-ZN0205
ERR6350857,PID-0821-241-ZN0231,9,20.571428571428573,Same,ERR6350857,PID-0821-241-ZN0231
ERR6350857,PID-0821-249-ZN0225,1,20.428571428571427,Same,ERR6350857,PID-0821-249-ZN0225
ERR6350857,PID-0821-255-ZN0232,2,20.142857142857142,Same,ERR6350857,PID-0821-255-ZN0232
ERR6350857,PID-0821-259-ZN0235,1,20,Same,ERR6350857,PID-0821-259-ZN0235
ERR6350857,PID-0821-260-ZN0236,1,20,Same,ERR6350857,PID-0821-260-ZN0236
ERR6350857,PID-0821-261-ZN0237,2,20,Same,ERR6350857,PID-0821-261-ZN0237
ERR6350857,PID-0821-2610-ZN2242,18329,24.571428571428573,Same,ERR6350857,PID-0821-2610-ZN2242
ERR6350857,PID-0821-263-ZN0239,2,20,Same,ERR6350857,PID-0821-263-ZN0239
ERR6350857,PID-0821-2686-ZN2314,18289,25,Same,ERR6350857,PID-0821-2686-ZN2314
ERR6350857,PID-0821-2731-ZN2356,69,27,Same,ERR6350857,PID-0821-2731-ZN2356
ERR6350857,PID-0821-2745-ZN2370,18329,26.428571428571427,Same,ERR6350857,PID-0821-2745-ZN2370
ERR6350857,PID-0821-2752-ZN2372,18327,26.285714285714285,Same,ERR6350857,PID-0821-2752-ZN2372
ERR6350857,PID-0821-2759-ZN2378,18329,30.857142857142858,Same,ERR6350857,PID-0821-2759-ZN2378
ERR6350857,PID-0821-276-ZN0248,2,19.857142857142858,Same,ERR6350857,PID-0821-276-ZN0248
ERR6350857,PID-0821-339-ZN0302,1,18.714285714285715,Same,ERR6350857,PID-0821-339-ZN0302
ERR6350857,PID-0821-3500-ZN3059,16655,38,Same,ERR6350857,PID-0821-3500-ZN3059
ERR6350857,PID-0821-3606-ZN3148,16719,42.142857142857146,Same,ERR6350857,PID-0821-3606-ZN3148
ERR6350857,PID-0821-3617-ZN3162,71,42.42857142857143,Same,ERR6350857,PID-0821-3617-ZN3162
ERR6350857,PID-0821-3640-ZN3185,16723,43.285714285714285,Same,ERR6350857,PID-0821-3640-ZN3185
ERR6350857,PID-0821-3660-ZN3205,68,43,Same,ERR6350857,PID-0821-3660-ZN3205
ERR6350857,PID-0821-3675-ZN3182,68,43,Same,ERR6350857,PID-0821-3675-ZN3182
ERR6350857,PID-0821-3681-ZN3225,69,43.285714285714285,Same,ERR6350857,PID-0821-3681-ZN3225
ERR6350857,PID-0821-3740-ZN3283,16748,44,Same,ERR6350857,PID-0821-3740-ZN3283
ERR6350857,PID-0821-380-ZN0340,2,18,Same,ERR6350857,PID-0821-380-ZN0340
ERR6350857,PID-0821-383-ZN0346,2,18,Same,ERR6350857,PID-0821-383-ZN0346
ERR6350857,PID-0821-389-ZN0344,2,18,Same,ERR6350857,PID-0821-389-ZN0344
ERR6350857,PID-0821-390-ZN0345,1,18,Same,ERR6350857,PID-0821-390-ZN0345
ERR6350857,PID-0821-406-ZN0367,1,17.428571428571427,Same,ERR6350857,PID-0821-406-ZN0367
ERR6350857,PID-0821-413-ZN0368,1,17.571428571428573,Same,ERR6350857,PID-0821-413-ZN0368
ERR6350857,PID-0821-415-ZN0375,3,17.428571428571427,Same,ERR6350857,PID-0821-415-ZN0375
ERR6350857,PID-0821-419-ZN0372,5,17,Same,ERR6350857,PID-0821-419-ZN0372
ERR6350857,PID-0821-423-ZN0394,11,16.857142857142858,Same,ERR6350857,PID-0821-423-ZN0394
ERR6350857,PID-0821-433-ZN0445,2,17,Same,ERR6350857,PID-0821-433-ZN0445
ERR6350857,PID-0821-435-ZN0382,5,17,Same,ERR6350857,PID-0821-435-ZN0382
ERR6350857,PID-0821-438-ZN0397,1,17,Same,ERR6350857,PID-0821-438-ZN0397
ERR6350857,PID-0821-441-ZN0385,4,17,Same,ERR6350857,PID-0821-441-ZN0385
ERR6350857,PID-0821-449-ZN0404,2,16.857142857142858,Same,ERR6350857,PID-0821-449-ZN0404
ERR6350857,PID-0821-450-ZN0405,1,16.857142857142858,Same,ERR6350857,PID-0821-450-ZN0405
ERR6350857,PID-0821-453-ZN0406,1,17,Same,ERR6350857,PID-0821-453-ZN0406
ERR6350857,PID-0821-456-ZN0409,6,16.714285714285715,Same,ERR6350857,PID-0821-456-ZN0409
ERR6350857,PID-0821-ZJN0038,3,27.428571428571427,Same,ERR6350857,PID-0821-ZJN0038
ERR6350857,PID-0821-ZN0002,2,28,Same,ERR6350857,PID-0821-ZN0002
ERR6350857,PID-0821-ZN0003,2,27.857142857142858,Same,ERR6350857,PID-0821-ZN0003
ERR6350857,PID-0821-ZN0004,2,27.857142857142858,Same,ERR6350857,PID-0821-ZN0004
ERR6350857,PID-0821-ZN0007,2,27.714285714285715,Same,ERR6350857,PID-0821-ZN0007
ERR6350857,PID-0821-ZN0010,3,27.714285714285715,Same,ERR6350857,PID-0821-ZN0010
ERR6350857,PID-0821-ZN0011,3,27.571428571428573,Same,ERR6350857,PID-0821-ZN0011
ERR6350857,PID-0821-ZN0015,2,27.571428571428573,Same,ERR6350857,PID-0821-ZN0015
ERR6350857,PID-0821-ZN0041,6,27.428571428571427,Same,ERR6350857,PID-0821-ZN0041
ERR6350857,PID-0821-ZN0044,6,22.714285714285715,Same,ERR6350857,PID-0821-ZN0044
ERR6350857,PID-0821-ZN0105,2,25.428571428571427,Same,ERR6350857,PID-0821-ZN0105
ERR6350857,PID-0821-ZN0115,2,24.857142857142858,Same,ERR6350857,PID-0821-ZN0115
ERR6350857,PID-0821-ZN0116-II,2,24.857142857142858,Same,ERR6350857,PID-0821-ZN0116-II
ERR6350860,ERR6350862,16686,8.571428571428571,Same,ERR6350860,ERR6350862
ERR6350860,ERR6350863,16475,8.428571428571429,Same,ERR6350860,ERR6350863
ERR6350860,ERR6350864,16686,7.571428571428571,Same,ERR6350860,ERR6350864
ERR6350860,ERR6350865,16690,5.571428571428571,Same,ERR6350860,ERR6350865
ERR6350860,ERR6350866,17000,26.714285714285715,Same,ERR6350860,ERR6350866
ERR6350860,ERR6350868,16687,1.2857142857142858,Same,ERR6350860,ERR6350868
ERR6350860,ERR6350869,16683,12.571428571428571,Same,ERR6350860,ERR6350869
ERR6350860,ERR6350870,16680,9.571428571428571,Same,ERR6350860,ERR6350870
ERR6350860,ERR6350871,16687,7.714285714285714,Same,ERR6350860,ERR6350871
ERR6350860,ERR6350872,16687,7.428571428571429,Same,ERR6350860,ERR6350872
ERR6350860,ERR6350873,16682,6.714285714285714,Same,ERR6350860,ERR6350873
ERR6350860,ERR6350875,16685,13.142857142857142,Same,ERR6350860,ERR6350875
ERR6350860,ERR6350876,16676,13.142857142857142,Same,ERR6350860,ERR6350876
ERR6350860,ERR6350879,16692,0.5714285714285714,Same,ERR6350860,ERR6350879
ERR6350860,ERR6350881,16690,12.285714285714286,Same,ERR6350860,ERR6350881
ERR6350860,ERR6350882,16681,11.571428571428571,Same,ERR6350860,ERR6350882
ERR6350860,ERR6350883,16687,8.142857142857142,Same,ERR6350860,ERR6350883
ERR6350860,ERR6350884,16789,3.142857142857143,Same,ERR6350860,ERR6350884
ERR6350860,ERR6350885,16685,2.2857142857142856,Same,ERR6350860,ERR6350885
ERR6350860,ERR6350886,16687,6.571428571428571,Same,ERR6350860,ERR6350886
ERR6350860,ERR6350887,16765,29.285714285714285,Same,ERR6350860,ERR6350887
ERR6350860,ERR6350888,15540,28.714285714285715,Same,ERR6350860,ERR6350888
ERR6350860,ERR6350890,15639,0.42857142857142855,Same,ERR6350860,ERR6350890
ERR6350860,ERR6350891,16685,12,Same,ERR6350860,ERR6350891
ERR6350860,ERR6350892,16705,11.571428571428571,Same,ERR6350860,ERR6350892
ERR6350860,ERR6350893,16685,9.285714285714286,Same,ERR6350860,ERR6350893
ERR6350860,ERR6350894,16691,7.571428571428571,Same,ERR6350860,ERR6350894
ERR6350860,ERR6350896,16687,9.571428571428571,Same,ERR6350860,ERR6350896
ERR6350860,ERR6350897,16644,21,Same,ERR6350860,ERR6350897
ERR6350860,ERR6350900,15552,27.571428571428573,Same,ERR6350860,ERR6350900
ERR6350860,ERR6350901,15940,3.2857142857142856,Same,ERR6350860,ERR6350901
ERR6350860,ERR6350903,16688,12.285714285714286,Same,ERR6350860,ERR6350903
ERR6350860,ERR6350905,16688,7.857142857142857,Same,ERR6350860,ERR6350905
ERR6350860,ERR6350906,16688,8,Same,ERR6350860,ERR6350906
ERR6350860,ERR6350907,16682,3.7142857142857144,Same,ERR6350860,ERR6350907
ERR6350860,ERR6350908,16672,8.428571428571429,Same,ERR6350860,ERR6350908
ERR6350860,ERR6350909,16693,20.142857142857142,Same,ERR6350860,ERR6350909
ERR6350860,ERR6350910,16999,24.714285714285715,Same,ERR6350860,ERR6350910
ERR6350860,ERR6350911,16479,28.571428571428573,Same,ERR6350860,ERR6350911
ERR6350860,ERR6350912,16685,0.2857142857142857,Same,ERR6350860,ERR6350912
ERR6350860,ERR6350913,15689,0.42857142857142855,Same,ERR6350860,ERR6350913
ERR6350860,ERR6350914,16686,14.142857142857142,Same,ERR6350860,ERR6350914
ERR6350860,ERR6350915,16702,12,Same,ERR6350860,ERR6350915
ERR6350860,ERR6350916,16689,8.285714285714286,Same,ERR6350860,ERR6350916
ERR6350860,ERR6350917,16677,7.571428571428571,Same,ERR6350860,ERR6350917
ERR6350860,ERR6350918,16688,4,Same,ERR6350860,ERR6350918
ERR6350860,ERR6350919,16686,6.714285714285714,Same,ERR6350860,ERR6350919
ERR6350860,ERR6350922,15752,27.571428571428573,Same,ERR6350860,ERR6350922
ERR6350860,ERR6350923,16687,2.2857142857142856,Same,ERR6350860,ERR6350923
ERR6350860,ERR6350924,16441,0.42857142857142855,Same,ERR6350860,ERR6350924
ERR6350860,ERR6350925,16572,12,Same,ERR6350860,ERR6350925
ERR6350860,ERR6350926,16684,12,Same,ERR6350860,ERR6350926
ERR6350860,ERR6350928,16684,3.5714285714285716,Same,ERR6350860,ERR6350928
ERR6350860,ERR6350929,16817,9.571428571428571,Same,ERR6350860,ERR6350929
ERR6350860,ERR6350930,16687,19.571428571428573,Same,ERR6350860,ERR6350930
ERR6350860,ERR6350932,15937,1.5714285714285714,Same,ERR6350860,ERR6350932
ERR6350860,ERR6350933,15233,0,Same,ERR6350860,ERR6350933
ERR6350860,ERR6350934,16706,11.428571428571429,Same,ERR6350860,ERR6350934
ERR6350860,ERR6350935,16680,11.571428571428571,Same,ERR6350860,ERR6350935
ERR6350860,ERR6350936,16685,9.571428571428571,Same,ERR6350860,ERR6350936
ERR6350860,ERR6351001,16686,7.571428571428571,Same,ERR6350860,ERR6351001
ERR6350860,ERR6351002,16809,5.714285714285714,Same,ERR6350860,ERR6351002
ERR6350860,ERR6351003,16691,19.571428571428573,Same,ERR6350860,ERR6351003
ERR6350860,ERR6351005,16980,28.142857142857142,Same,ERR6350860,ERR6351005
ERR6350860,ERR6351006,16695,1.1428571428571428,Same,ERR6350860,ERR6351006
ERR6350860,ERR6351007,16688,0.42857142857142855,Same,ERR6350860,ERR6351007
ERR6350860,ERR6351008,16693,12.571428571428571,Same,ERR6350860,ERR6351008
ERR6350860,ERR6351009,16684,12.428571428571429,Same,ERR6350860,ERR6351009
ERR6350860,ERR6351010,16686,9,Same,ERR6350860,ERR6351010
ERR6350860,ERR6351011,16685,7.428571428571429,Same,ERR6350860,ERR6351011
ERR6350860,ERR6351012,16689,3.7142857142857144,Same,ERR6350860,ERR6351012
ERR6350860,ERR6351014,16379,19.285714285714285,Same,ERR6350860,ERR6351014
ERR6350860,ERR6351015,16690,19.142857142857142,Same,ERR6350860,ERR6351015
ERR6350860,ERR6351016,16703,19.571428571428573,Same,ERR6350860,ERR6351016
ERR6350860,ERR6351018,17001,29.285714285714285,Same,ERR6350860,ERR6351018
ERR6350860,ERR6351019,16486,29.857142857142858,Same,ERR6350860,ERR6351019
ERR6350860,ERR6351020,16684,2.142857142857143,Same,ERR6350860,ERR6351020
ERR6350860,ERR6351021,16686,0.8571428571428571,Same,ERR6350860,ERR6351021
ERR6350860,ERR6351022,16687,12,Same,ERR6350860,ERR6351022
ERR6350860,ERR6351023,16685,11.571428571428571,Same,ERR6350860,ERR6351023
ERR6350860,ERR6351024,16252,8.285714285714286,Same,ERR6350860,ERR6351024
ERR6350860,ERR6351026,16687,3.7142857142857144,Same,ERR6350860,ERR6351026
ERR6350860,ERR6351027,16685,7.714285714285714,Same,ERR6350860,ERR6351027
ERR6350860,PID-0821-1356-ZN1134,16691,9.714285714285714,Same,ERR6350860,PID-0821-1356-ZN1134
ERR6350860,PID-0821-1406-ZN1179,16681,8.428571428571429,Same,ERR6350860,PID-0821-1406-ZN1179
ERR6350860,PID-0821-1448-ZN1214,16682,9.428571428571429,Same,ERR6350860,PID-0821-1448-ZN1214
ERR6350860,PID-0821-1473-ZN1242,16683,8.142857142857142,Same,ERR6350860,PID-0821-1473-ZN1242
ERR6350860,PID-0821-1505-ZN1267,16812,10.285714285714286,Same,ERR6350860,PID-0821-1505-ZN1267
ERR6350860,PID-0821-1544-ZN1294,16177,11.285714285714286,Same,ERR6350860,PID-0821-1544-ZN1294
ERR6350860,PID-0821-1547-ZN1296,16792,11.571428571428571,Same,ERR6350860,PID-0821-1547-ZN1296
ERR6350860,PID-0821-1548-ZN1297,16791,11.571428571428571,Same,ERR6350860,PID-0821-1548-ZN1297
ERR6350860,PID-0821-157-ZN0158,16681,17,Same,ERR6350860,PID-0821-157-ZN0158
ERR6350860,PID-0821-158-ZN0157,16681,17,Same,ERR6350860,PID-0821-158-ZN0157
ERR6350860,PID-0821-1586-ZN1327,16811,12.571428571428571,Same,ERR6350860,PID-0821-1586-ZN1327
ERR6350860,PID-0821-1589-ZN1330,16809,13.428571428571429,Same,ERR6350860,PID-0821-1589-ZN1330
ERR6350860,PID-0821-1607-ZN1342,16679,14.857142857142858,Same,ERR6350860,PID-0821-1607-ZN1342
ERR6350860,PID-0821-1610-ZN1388,16793,12.857142857142858,Same,ERR6350860,PID-0821-1610-ZN1388
ERR6350860,PID-0821-1612-ZN1346,16509,12.857142857142858,Same,ERR6350860,PID-0821-1612-ZN1346
ERR6350860,PID-0821-1613-ZN1347,16811,12.857142857142858,Same,ERR6350860,PID-0821-1613-ZN1347
ERR6350860,PID-0821-1614-ZN1348,16790,12.857142857142858,Same,ERR6350860,PID-0821-1614-ZN1348
ERR6350860,PID-0821-1615-ZN1349,16790,12.857142857142858,Same,ERR6350860,PID-0821-1615-ZN1349
ERR6350860,PID-0821-1622-ZN1486,16793,13.428571428571429,Same,ERR6350860,PID-0821-1622-ZN1486
ERR6350860,PID-0821-1679-ZN1410,16807,14,Same,ERR6350860,PID-0821-1679-ZN1410
ERR6350860,PID-0821-1692-ZN1420,16767,14,Same,ERR6350860,PID-0821-1692-ZN1420
ERR6350860,PID-0821-1698-ZN1424,16790,14.428571428571429,Same,ERR6350860,PID-0821-1698-ZN1424
ERR6350860,PID-0821-1723-ZN1445,16789,14.714285714285714,Same,ERR6350860,PID-0821-1723-ZN1445
ERR6350860,PID-0821-1757-ZN1474,14934,16,Same,ERR6350860,PID-0821-1757-ZN1474
ERR6350860,PID-0821-214-ZN0200,16680,15.142857142857142,Same,ERR6350860,PID-0821-214-ZN0200
ERR6350860,PID-0821-219-ZN0205,16684,15,Same,ERR6350860,PID-0821-219-ZN0205
ERR6350860,PID-0821-241-ZN0231,16686,14.142857142857142,Same,ERR6350860,PID-0821-241-ZN0231
ERR6350860,PID-0821-249-ZN0225,16682,14,Same,ERR6350860,PID-0821-249-ZN0225
ERR6350860,PID-0821-255-ZN0232,16682,13.714285714285714,Same,ERR6350860,PID-0821-255-ZN0232
ERR6350860,PID-0821-259-ZN0235,16682,13.571428571428571,Same,ERR6350860,PID-0821-259-ZN0235
ERR6350860,PID-0821-260-ZN0236,16684,13.571428571428571,Same,ERR6350860,PID-0821-260-ZN0236
ERR6350860,PID-0821-261-ZN0237,16681,13.571428571428571,Same,ERR6350860,PID-0821-261-ZN0237
ERR6350860,PID-0821-2610-ZN2242,16999,31,Same,ERR6350860,PID-0821-2610-ZN2242
ERR6350860,PID-0821-263-ZN0239,16683,13.571428571428571,Same,ERR6350860,PID-0821-263-ZN0239
ERR6350860,PID-0821-2686-ZN2314,16968,31.428571428571427,Same,ERR6350860,PID-0821-2686-ZN2314
ERR6350860,PID-0821-2731-ZN2356,16688,33.42857142857143,Same,ERR6350860,PID-0821-2731-ZN2356
ERR6350860,PID-0821-2745-ZN2370,16999,32.857142857142854,Same,ERR6350860,PID-0821-2745-ZN2370
ERR6350860,PID-0821-2752-ZN2372,16998,32.714285714285715,Same,ERR6350860,PID-0821-2752-ZN2372
ERR6350860,PID-0821-2759-ZN2378,16999,37.285714285714285,Same,ERR6350860,PID-0821-2759-ZN2378
ERR6350860,PID-0821-276-ZN0248,16682,13.428571428571429,Same,ERR6350860,PID-0821-276-ZN0248
