id,Study,Country,Region,Site,neonatal,Year,species,ST,N50,contig_count,total_size,resistance_score,K_locus,K_type,K_locus_confidence,O_locus,O_type,O_locus_confidence
42070_1#253,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST101,380111,55,5528562,1,KL106,unknown (KL106),Typeable,O1/O2v2,O1ab,Typeable
42070_1#259,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST256,511138,30,5461486,0,KL47,K47,Untypeable,OL13,O13,Typeable
42070_1#263,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST15,367621,64,5655378,1,KL112,unknown (KL112),Typeable,O1/O2v2,O1ab,Typeable
42070_1#271,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST25,313142,64,5619183,1,KL2,K2,Typeable,O1/O2v2,O1ab,Typeable
42070_1#287,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST20,263372,70,5564338,1,KL28,Capsule null,Typeable,O1/O2v2,O1ab,Typeable
42070_1#30,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST14,365923,56,5591262,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42070_1#303,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST391,463150,48,5653743,1,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable
42070_1#307,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST607,248410,59,5598875,1,KL25,K25,Typeable,O1/O2v1,O1ab,Typeable
42070_1#320,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST307,298820,57,5687251,0,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
42070_1#326,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST7081,506065,35,5505177,1,KL111,unknown (KL111),Typeable,O3b,O3b,Typeable
42070_1#332,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST4,370274,72,5785109,1,KL13,K13,Typeable,O1/O2v1,O1ab,Typeable
42070_1#348,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST37,371862,51,5328208,1,KL15,K15,Typeable,O4,O4,Typeable
42070_1#36,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST280,477381,30,5393336,1,KL23,Capsule null,Typeable,O1/O2v2,O2afg,Typeable
42070_1#361,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST39,375356,49,5727139,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42070_1#39,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST540,178224,104,5825261,1,KL9,K9,Typeable,O1/O2v2,O1ab,Typeable
42070_1#43,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST86,383802,41,5596006,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42070_1#48,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST551,264385,57,5449798,1,KL10,K10,Typeable,O1/O2v1,O1ab,Typeable
42070_1#73,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST245-2LV,200762,89,5402643,0,KL104,unknown (KL104),Typeable,O1/O2v2,O1ab,Typeable
42070_1#87,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST4,320228,71,5782483,1,KL13,K13,Typeable,O1/O2v1,O1ab,Typeable
42070_1#9,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST20,585327,56,5579994,1,KL28,K28,Typeable,O1/O2v2,O1ab,Typeable
42070_2#135,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST35,407951,64,5697735,1,KL30,K30,Typeable,O1/O2v1,O1ab,Typeable
42070_2#165,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST48,469448,37,5414624,1,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable
42070_2#170,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST1427,356509,79,5524230,1,KL67,K67,Typeable,OL13,O13,Typeable
42070_2#183,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST29,447233,34,5460520,1,KL19,K19,Typeable,O1/O2v2,O1ab,Typeable
42070_2#2,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST17,335804,63,5420015,1,KL25,K25,Typeable,O5,O5,Typeable
42070_2#222,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST6126,215043,94,5475557,1,KL49,Capsule null,Typeable,OL13,O13,Typeable
42070_2#232,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST1799,350809,89,5319647,0,KL16,K16,Typeable,O1/O2v1,O1ab,Typeable
42070_2#236,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST607,338227,60,5603462,1,KL25,K25,Typeable,O1/O2v1,O1ab,Typeable
42070_2#244,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST231,355751,96,5515309,1,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable
42070_2#260,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST37,712145,38,5418628,1,KL15,K15,Typeable,O4,O4,Typeable
42070_2#264,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST1263,344375,54,5366929,0,KL10,K10,Untypeable,O3/O3a,O3/O3a,Typeable
42070_2#286,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST25,177673,83,5752487,1,KL2,K2,Typeable,O1/O2v2,O1ab,Typeable
42070_2#3,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST2632,376022,35,5247539,0,KL45,K45,Untypeable,O1/O2v2,O1ab,Typeable
42070_2#306,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST307,374429,36,5445070,1,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
42070_2#307,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST25,217016,76,5654304,1,KL2,K2,Typeable,O1/O2v2,O2afg,Typeable
42070_2#317,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST34,356424,47,5302293,0,KL117,unknown (KL117),Typeable,O1/O2v2,O2afg,Typeable
42070_2#325,MLW,Malawi,Eastern Africa,Site 6B,neonate,2018,Klebsiella pneumoniae,ST1552,388932,50,5649115,1,KL25,K25,Typeable,O1/O2v1,O1ab,Typeable
42070_2#326,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST372,369762,75,5631456,1,KL43,K43,Typeable,O1/O2v1,O2a,Typeable
42070_2#336,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST43,264039,52,5472395,1,KL61,K61,Typeable,O1/O2v1,O1ab,Typeable
42070_2#35,MLW,Malawi,Eastern Africa,Site 6B,neonate,2013,Klebsiella pneumoniae,ST45,363963,64,5764815,1,KL52,K52,Typeable,OL13,O13,Untypeable
42070_2#359,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST101,374764,62,5509436,1,KL17,K17,Typeable,O1/O2v1,O1ab,Typeable
42070_2#362,MLW,Malawi,Eastern Africa,Site 6B,neonate,2016,Klebsiella pneumoniae,ST292,443590,21,5209762,0,KL51,K51,Typeable,O3b,O3b,Typeable
42070_2#44,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST14,463888,40,5486025,1,KL16,K16,Typeable,O1/O2v1,O1ab,Typeable
42070_2#62,MLW,Malawi,Eastern Africa,Site 6B,neonate,2017,Klebsiella pneumoniae,ST3430,294067,51,5757967,0,KL52,K52,Untypeable,OL13,O13,Typeable
42092_1#186,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST391,498077,32,5501054,1,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable
42092_1#148,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST607,374110,52,5613150,1,KL25,K25,Typeable,O1/O2v1,O1ab,Typeable
42092_1#214,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST45,973654,47,5720000,1,KL52,K52,Typeable,OL13,O13,Typeable
42092_1#220,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST3132,165606,108,5709048,1,KL142,Capsule null,Typeable,O1/O2v1,O1ab,Typeable
42092_1#274,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST584,623955,34,5373163,1,KL9,K9,Typeable,O1/O2v2,O2afg,Typeable
42092_1#308,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST307,302589,66,5654209,1,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
42092_1#58,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST29,352060,78,5611133,1,KL19,K19,Typeable,O1/O2v2,O1ab,Typeable
42092_1#88,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST307,326097,76,5805619,1,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
42092_2#18,MLW,Malawi,Eastern Africa,Site 6B,neonate,2014,Klebsiella pneumoniae,ST391,463781,109,5788887,1,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable
42092_2#3,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST29,435184,33,5331215,1,KL30,K30,Typeable,O1/O2v2,O1ab,Typeable
42092_2#5,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST45,358616,55,5574143,1,KL15,K15,Typeable,O4,O4,Typeable
42092_2#9,MLW,Malawi,Eastern Africa,Site 6B,neonate,2020,Klebsiella pneumoniae,ST39,334924,44,5561105,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42139_1#110,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST14,383919,75,5809425,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42139_1#170,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST3132,120296,105,5697276,1,KL142,Capsule null,Typeable,O1/O2v1,O1ab,Typeable
42139_1#197,MLW,Malawi,Eastern Africa,Site 6B,neonate,2013,Klebsiella pneumoniae,ST340,219859,66,5600911,1,KL15,K15,Typeable,O4,O4,Typeable
42139_1#269,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST48,372851,45,5415964,1,KL62,K62,Typeable,O1/O2v1,O1ab,Typeable
42139_1#293,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST3132,135421,112,5626472,1,KL142,Capsule null,Typeable,O1/O2v1,O1ab,Typeable
42139_1#295,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST4083,385751,40,5486808,1,KL35,K35,Typeable,O1/O2v2,O1ab,Typeable
42139_1#320,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST110,243899,65,5580193,0,KL108,unknown (KL108),Typeable,O1/O2v2,O1ab,Typeable
42139_1#318,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST307,378138,36,5541929,1,KL102,unknown (KL102),Typeable,O1/O2v2,O2afg,Typeable
42139_1#330,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST14,391069,30,5537330,1,KL2,Capsule null,Typeable,O1/O2v1,O1ab,Typeable
42139_1#350,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST1015-2LV,390103,32,5257182,0,KL10,K10,Typeable,O3b,O3b,Typeable
42139_1#352,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST54,204676,80,5494364,1,KL14,K14,Typeable,O3b,O3b,Typeable
42139_1#38,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST39,338091,63,5858848,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42139_1#66,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST39,318886,72,5620401,1,KL23,K23,Typeable,O1/O2v2,O1ab,Typeable
42139_1#74,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST14,339868,72,5941527,1,KL2,K2,Typeable,O1/O2v1,O1ab,Typeable
42139_1#8,MLW,Malawi,Eastern Africa,Site 6B,neonate,2019,Klebsiella pneumoniae,ST1799,238304,94,5638205,1,KL16,Capsule null,Typeable,O1/O2v1,O1ab,Typeable
